Transaction_ID,SKU,Date,Type,Quantity
T001223,PROD-1362,2026-07-15,Out,2
T000340,PROD-502,2026-07-15,Out,2
T001580,PROD-1361,2026-07-15,Out,2
T000804,PROD-957,2026-07-15,Out,5
T001413,PROD-1349,2026-07-15,Out,3
T001754,PROD-1359,2026-07-15,Out,4
T000554,PROD-1014,2026-07-16,Out,4
RST043,PROD-1362,2026-07-16,In,51
T001225,PROD-1362,2026-07-16,Out,1
T000550,PROD-1014,2026-07-16,Out,1
T000739,PROD-1073,2026-07-16,Out,4
T000061,PROD-365,2026-07-16,Out,2
RST003,PROD-365,2026-07-16,In,34
T001753,PROD-1359,2026-07-16,Out,3
T001055,PROD-627,2026-07-16,Out,1
T000343,PROD-502,2026-07-16,Out,4
T001228,PROD-1362,2026-07-16,Out,2
RST063,PROD-1359,2026-07-16,In,54
T001756,PROD-1359,2026-07-16,Out,1
T001583,PROD-1361,2026-07-16,Out,1
T000903,PROD-191,2026-07-16,Out,4
T000214,PROD-403,2026-07-16,Out,1
T001589,PROD-1361,2026-07-16,Out,4
T001588,PROD-1361,2026-07-16,Out,2
T000342,PROD-502,2026-07-17,Out,1
RST017,PROD-1014,2026-07-17,In,93
RST029,PROD-957,2026-07-17,In,40
T001059,PROD-627,2026-07-17,Out,1
T000341,PROD-502,2026-07-17,Out,2
T001224,PROD-1362,2026-07-17,Out,4
RST051,PROD-1363,2026-07-17,In,27
T000216,PROD-403,2026-07-17,Out,2
T000548,PROD-1014,2026-07-17,Out,1
T001056,PROD-627,2026-07-17,Out,4
T001585,PROD-1361,2026-07-17,Out,3
T001219,PROD-1362,2026-07-17,Out,1
T001051,PROD-627,2026-07-17,Out,1
T000345,PROD-502,2026-07-17,Out,3
T000217,PROD-403,2026-07-17,Out,3
T001591,PROD-1361,2026-07-18,Out,2
T000064,PROD-365,2026-07-18,Out,1
T000346,PROD-502,2026-07-18,Out,3
T000563,PROD-1014,2026-07-18,Out,1
T000347,PROD-502,2026-07-18,Out,2
T000224,PROD-403,2026-07-18,Out,2
T000564,PROD-1014,2026-07-18,Out,5
T000569,PROD-1014,2026-07-18,Out,1
T000570,PROD-1014,2026-07-18,Out,2
T000350,PROD-502,2026-07-18,Out,5
T001599,PROD-1361,2026-07-18,Out,1
T001757,PROD-1359,2026-07-19,Out,1
T000065,PROD-365,2026-07-19,Out,1
T000906,PROD-191,2026-07-19,Out,1
T000908,PROD-191,2026-07-19,Out,4
T001763,PROD-1359,2026-07-19,Out,1
T000741,PROD-1073,2026-07-19,Out,1
T001596,PROD-1361,2026-07-19,Out,1
T001358,PROD-1363,2026-07-19,Out,2
T001593,PROD-1361,2026-07-19,Out,1
T001592,PROD-1361,2026-07-19,Out,1
T001595,PROD-1361,2026-07-19,Out,1
T001066,PROD-627,2026-07-20,Out,5
T001064,PROD-627,2026-07-20,Out,1
T001760,PROD-1359,2026-07-20,Out,1
T000909,PROD-191,2026-07-20,Out,1
T001357,PROD-1363,2026-07-20,Out,1
T000228,PROD-403,2026-07-20,Out,1
T000904,PROD-191,2026-07-20,Out,3
T000683,PROD-1004,2026-07-20,Out,1
T001231,PROD-1362,2026-07-20,Out,4
T000566,PROD-1014,2026-07-20,Out,1
T000562,PROD-1014,2026-07-20,Out,1
T000567,PROD-1014,2026-07-21,Out,1
T000560,PROD-1014,2026-07-21,Out,1
T001229,PROD-1362,2026-07-21,Out,2
T000349,PROD-502,2026-07-21,Out,2
T001416,PROD-1349,2026-07-21,Out,1
T000742,PROD-1073,2026-07-21,Out,2
T000229,PROD-403,2026-07-21,Out,1
T001297,PROD-1350,2026-07-21,Out,3
T000565,PROD-1014,2026-07-21,Out,5
T001762,PROD-1359,2026-07-21,Out,4
T001598,PROD-1361,2026-07-21,Out,1
T001759,PROD-1359,2026-07-21,Out,2
T001360,PROD-1363,2026-07-21,Out,1
T000561,PROD-1014,2026-07-21,Out,1
T000348,PROD-502,2026-07-22,Out,1
T001590,PROD-1361,2026-07-22,Out,1
T000225,PROD-403,2026-07-22,Out,1
T000063,PROD-365,2026-07-22,Out,2
T000062,PROD-365,2026-07-22,Out,2
T001065,PROD-627,2026-07-22,Out,3
T000905,PROD-191,2026-07-22,Out,2
T000910,PROD-191,2026-07-22,Out,2
T001758,PROD-1359,2026-07-22,Out,3
T000223,PROD-403,2026-07-22,Out,1
RST025,PROD-1073,2026-07-23,In,23
T001761,PROD-1359,2026-07-23,Out,1
T001594,PROD-1361,2026-07-23,Out,2
T000220,PROD-403,2026-07-23,Out,2
T000684,PROD-1004,2026-07-23,Out,1
T000685,PROD-1004,2026-07-23,Out,2
T000227,PROD-403,2026-07-23,Out,1
T000226,PROD-403,2026-07-23,Out,1
T000230,PROD-403,2026-07-23,Out,3
T001062,PROD-627,2026-07-23,Out,2
T001230,PROD-1362,2026-07-23,Out,3
RST039,PROD-627,2026-07-23,In,74
T000806,PROD-957,2026-07-23,Out,2
T000907,PROD-191,2026-07-24,Out,3
T001597,PROD-1361,2026-07-24,Out,2
T001233,PROD-1362,2026-07-24,Out,2
T000805,PROD-957,2026-07-24,Out,1
T001359,PROD-1363,2026-07-24,Out,1
T000807,PROD-957,2026-07-24,Out,2
T001063,PROD-627,2026-07-24,Out,6
T001232,PROD-1362,2026-07-24,Out,1
T000222,PROD-403,2026-07-24,Out,3
RST008,PROD-403,2026-07-24,In,51
T000568,PROD-1014,2026-07-24,Out,1
T000221,PROD-403,2026-07-24,Out,1
T001298,PROD-1350,2026-07-24,Out,1
T001415,PROD-1349,2026-07-24,Out,2
T001414,PROD-1349,2026-07-24,Out,1
T000808,PROD-957,2026-07-24,Out,1
T000740,PROD-1073,2026-07-24,Out,1
T000068,PROD-365,2026-07-25,Out,2
T000913,PROD-191,2026-07-25,Out,1
T001775,PROD-1359,2026-07-25,Out,1
T001606,PROD-1361,2026-07-25,Out,2
T001239,PROD-1362,2026-07-25,Out,1
T001241,PROD-1362,2026-07-25,Out,1
T001765,PROD-1359,2026-07-25,Out,5
T000234,PROD-403,2026-07-25,Out,3
T001361,PROD-1363,2026-07-25,Out,2
T001418,PROD-1349,2026-07-25,Out,1
T000814,PROD-957,2026-07-25,Out,2
T000231,PROD-403,2026-07-25,Out,6
T000233,PROD-403,2026-07-25,Out,3
T000355,PROD-502,2026-07-25,Out,2
T000811,PROD-957,2026-07-26,Out,1
T000818,PROD-957,2026-07-26,Out,1
T001362,PROD-1363,2026-07-26,Out,2
T000688,PROD-1004,2026-07-26,Out,2
T000747,PROD-1073,2026-07-26,Out,2
T000815,PROD-957,2026-07-26,Out,1
T001417,PROD-1349,2026-07-26,Out,1
T000912,PROD-191,2026-07-26,Out,5
T001067,PROD-627,2026-07-26,Out,3
T001249,PROD-1362,2026-07-26,Out,1
T001245,PROD-1362,2026-07-26,Out,4
T001244,PROD-1362,2026-07-26,Out,4
T001234,PROD-1362,2026-07-26,Out,1
T001300,PROD-1350,2026-07-26,Out,1
T000571,PROD-1014,2026-07-27,Out,2
T000817,PROD-957,2026-07-27,Out,1
T000576,PROD-1014,2026-07-27,Out,2
T000573,PROD-1014,2026-07-27,Out,1
T001774,PROD-1359,2026-07-27,Out,2
T000069,PROD-365,2026-07-27,Out,1
T001419,PROD-1349,2026-07-27,Out,2
T001247,PROD-1362,2026-07-27,Out,1
T000745,PROD-1073,2026-07-27,Out,1
T001767,PROD-1359,2026-07-27,Out,1
T000746,PROD-1073,2026-07-27,Out,1
T001238,PROD-1362,2026-07-27,Out,3
T000073,PROD-365,2026-07-27,Out,1
T000354,PROD-502,2026-07-27,Out,1
T001068,PROD-627,2026-07-27,Out,1
T001603,PROD-1361,2026-07-27,Out,2
T000812,PROD-957,2026-07-27,Out,1
T001243,PROD-1362,2026-07-27,Out,1
T001768,PROD-1359,2026-07-27,Out,1
T001069,PROD-627,2026-07-28,Out,6
T000914,PROD-191,2026-07-28,Out,1
T000810,PROD-957,2026-07-28,Out,1
T000686,PROD-1004,2026-07-28,Out,1
T001611,PROD-1361,2026-07-28,Out,2
T001766,PROD-1359,2026-07-28,Out,1
T000066,PROD-365,2026-07-28,Out,1
T001248,PROD-1362,2026-07-28,Out,1
T001607,PROD-1361,2026-07-28,Out,1
T001608,PROD-1361,2026-07-28,Out,3
T001610,PROD-1361,2026-07-28,Out,1
T000577,PROD-1014,2026-07-28,Out,1
T000687,PROD-1004,2026-07-29,Out,1
T001773,PROD-1359,2026-07-29,Out,2
T001299,PROD-1350,2026-07-29,Out,2
T000743,PROD-1073,2026-07-29,Out,2
T000072,PROD-365,2026-07-29,Out,1
T000067,PROD-365,2026-07-29,Out,1
T001235,PROD-1362,2026-07-29,Out,1
T001601,PROD-1361,2026-07-29,Out,1
T001771,PROD-1359,2026-07-29,Out,5
T000071,PROD-365,2026-07-29,Out,1
T000813,PROD-957,2026-07-30,Out,1
T001237,PROD-1362,2026-07-30,Out,2
T001240,PROD-1362,2026-07-30,Out,1
T001602,PROD-1361,2026-07-30,Out,4
T001600,PROD-1361,2026-07-30,Out,1
T001246,PROD-1362,2026-07-30,Out,1
T001363,PROD-1363,2026-07-30,Out,2
T000809,PROD-957,2026-07-30,Out,2
RST048,PROD-1350,2026-07-30,In,8
T001609,PROD-1361,2026-07-30,Out,1
T000819,PROD-957,2026-07-30,Out,1
T000353,PROD-502,2026-07-30,Out,1
T001772,PROD-1359,2026-07-30,Out,2
T000689,PROD-1004,2026-07-30,Out,1
T000574,PROD-1014,2026-07-30,Out,1
T001236,PROD-1362,2026-07-30,Out,2
T000351,PROD-502,2026-07-31,Out,1
T000352,PROD-502,2026-07-31,Out,2
T001776,PROD-1359,2026-07-31,Out,1
T000744,PROD-1073,2026-07-31,Out,1
T000816,PROD-957,2026-07-31,Out,2
T000070,PROD-365,2026-07-31,Out,2
T001604,PROD-1361,2026-07-31,Out,1
T001605,PROD-1361,2026-07-31,Out,6
T001764,PROD-1359,2026-07-31,Out,3
T001769,PROD-1359,2026-07-31,Out,1
T001770,PROD-1359,2026-07-31,Out,1
T000357,PROD-502,2026-07-31,Out,1
T000911,PROD-191,2026-07-31,Out,1
T000356,PROD-502,2026-07-31,Out,1
T000572,PROD-1014,2026-07-31,Out,1
RST035,PROD-191,2026-07-31,In,27
T001242,PROD-1362,2026-07-31,Out,1
T000232,PROD-403,2026-07-31,Out,1
T001070,PROD-627,2026-07-31,Out,1
T000575,PROD-1014,2026-07-31,Out,3
T001254,PROD-1362,2026-08-01,Out,5
T001633,PROD-1361,2026-08-01,Out,1
T001628,PROD-1361,2026-08-01,Out,2
T001785,PROD-1359,2026-08-01,Out,1
T000690,PROD-1004,2026-08-01,Out,1
T000691,PROD-1004,2026-08-01,Out,1
T000235,PROD-403,2026-08-01,Out,2
T000580,PROD-1014,2026-08-01,Out,1
T001081,PROD-627,2026-08-01,Out,1
T001621,PROD-1361,2026-08-01,Out,2
T001073,PROD-627,2026-08-01,Out,2
T000238,PROD-403,2026-08-01,Out,1
T001420,PROD-1349,2026-08-02,Out,1
T000820,PROD-957,2026-08-02,Out,1
T001787,PROD-1359,2026-08-02,Out,1
T001619,PROD-1361,2026-08-02,Out,2
T001422,PROD-1349,2026-08-02,Out,1
T000751,PROD-1073,2026-08-02,Out,3
T000825,PROD-957,2026-08-02,Out,1
T000749,PROD-1073,2026-08-02,Out,2
T000358,PROD-502,2026-08-02,Out,6
T001072,PROD-627,2026-08-02,Out,1
T000075,PROD-365,2026-08-02,Out,1
T001786,PROD-1359,2026-08-02,Out,1
T000077,PROD-365,2026-08-02,Out,2
T000824,PROD-957,2026-08-02,Out,1
T001782,PROD-1359,2026-08-02,Out,1
T001630,PROD-1361,2026-08-02,Out,1
T000588,PROD-1014,2026-08-03,Out,1
T001612,PROD-1361,2026-08-03,Out,2
T001084,PROD-627,2026-08-03,Out,1
T001076,PROD-627,2026-08-03,Out,2
T001078,PROD-627,2026-08-03,Out,1
T001075,PROD-627,2026-08-03,Out,2
T000579,PROD-1014,2026-08-03,Out,1
T001615,PROD-1361,2026-08-03,Out,1
T001616,PROD-1361,2026-08-03,Out,3
T001251,PROD-1362,2026-08-03,Out,2
T000359,PROD-502,2026-08-03,Out,2
T001784,PROD-1359,2026-08-03,Out,1
T001077,PROD-627,2026-08-03,Out,1
T000823,PROD-957,2026-08-03,Out,1
T001301,PROD-1350,2026-08-03,Out,1
T001631,PROD-1361,2026-08-03,Out,1
T001625,PROD-1361,2026-08-03,Out,2
T001624,PROD-1361,2026-08-03,Out,3
T001367,PROD-1363,2026-08-03,Out,1
T001777,PROD-1359,2026-08-03,Out,1
T001623,PROD-1361,2026-08-03,Out,1
T000241,PROD-403,2026-08-03,Out,1
T001364,PROD-1363,2026-08-03,Out,4
T001079,PROD-627,2026-08-04,Out,1
T001074,PROD-627,2026-08-04,Out,1
T000589,PROD-1014,2026-08-04,Out,1
T001368,PROD-1363,2026-08-04,Out,1
T000826,PROD-957,2026-08-04,Out,1
T000076,PROD-365,2026-08-04,Out,1
T000074,PROD-365,2026-08-04,Out,3
T001629,PROD-1361,2026-08-04,Out,1
T001779,PROD-1359,2026-08-04,Out,1
T001252,PROD-1362,2026-08-04,Out,1
T000586,PROD-1014,2026-08-04,Out,1
T000584,PROD-1014,2026-08-04,Out,4
T000750,PROD-1073,2026-08-04,Out,2
T001617,PROD-1361,2026-08-04,Out,1
T001614,PROD-1361,2026-08-04,Out,1
T001626,PROD-1361,2026-08-04,Out,5
T000919,PROD-191,2026-08-04,Out,5
T000585,PROD-1014,2026-08-04,Out,2
T000578,PROD-1014,2026-08-05,Out,4
T001622,PROD-1361,2026-08-05,Out,1
T001620,PROD-1361,2026-08-05,Out,1
T001778,PROD-1359,2026-08-05,Out,2
T000582,PROD-1014,2026-08-05,Out,2
T001303,PROD-1350,2026-08-05,Out,1
T000236,PROD-403,2026-08-05,Out,1
T001627,PROD-1361,2026-08-05,Out,1
T001780,PROD-1359,2026-08-05,Out,1
T000918,PROD-191,2026-08-05,Out,1
T001302,PROD-1350,2026-08-05,Out,1
T001613,PROD-1361,2026-08-05,Out,2
T000581,PROD-1014,2026-08-06,Out,2
T000583,PROD-1014,2026-08-06,Out,1
RST064,PROD-1359,2026-08-06,In,62
T001366,PROD-1363,2026-08-06,Out,2
T001365,PROD-1363,2026-08-06,Out,1
T000916,PROD-191,2026-08-06,Out,1
T001082,PROD-627,2026-08-06,Out,2
T001080,PROD-627,2026-08-06,Out,1
T000917,PROD-191,2026-08-06,Out,1
T000915,PROD-191,2026-08-06,Out,2
T001618,PROD-1361,2026-08-06,Out,1
T001255,PROD-1362,2026-08-06,Out,3
T001253,PROD-1362,2026-08-06,Out,1
T001250,PROD-1362,2026-08-06,Out,1
T000240,PROD-403,2026-08-06,Out,1
RST013,PROD-502,2026-08-06,In,44
T001632,PROD-1361,2026-08-06,Out,1
T000239,PROD-403,2026-08-06,Out,1
T001781,PROD-1359,2026-08-06,Out,2
T001423,PROD-1349,2026-08-06,Out,2
RST044,PROD-1362,2026-08-06,In,50
T001421,PROD-1349,2026-08-07,Out,2
T000587,PROD-1014,2026-08-07,Out,1
T000748,PROD-1073,2026-08-07,Out,1
T000237,PROD-403,2026-08-07,Out,4
T000821,PROD-957,2026-08-07,Out,5
T001071,PROD-627,2026-08-07,Out,3
T001083,PROD-627,2026-08-07,Out,1
T000822,PROD-957,2026-08-07,Out,1
T001783,PROD-1359,2026-08-07,Out,1
T000082,PROD-365,2026-08-08,Out,3
T001256,PROD-1362,2026-08-08,Out,1
T000923,PROD-191,2026-08-08,Out,1
T001639,PROD-1361,2026-08-08,Out,1
T001791,PROD-1359,2026-08-08,Out,2
T000598,PROD-1014,2026-08-08,Out,1
T001788,PROD-1359,2026-08-08,Out,5
T001089,PROD-627,2026-08-08,Out,3
T001642,PROD-1361,2026-08-08,Out,1
T000244,PROD-403,2026-08-08,Out,2
T001090,PROD-627,2026-08-09,Out,2
T001086,PROD-627,2026-08-09,Out,1
T001640,PROD-1361,2026-08-09,Out,1
T000081,PROD-365,2026-08-09,Out,1
T001643,PROD-1361,2026-08-09,Out,1
T000608,PROD-1014,2026-08-09,Out,2
T000752,PROD-1073,2026-08-09,Out,4
T000604,PROD-1014,2026-08-09,Out,2
T000602,PROD-1014,2026-08-09,Out,2
T000921,PROD-191,2026-08-09,Out,1
T000920,PROD-191,2026-08-09,Out,1
T001263,PROD-1362,2026-08-09,Out,2
T000243,PROD-403,2026-08-09,Out,1
T001266,PROD-1362,2026-08-09,Out,2
T001257,PROD-1362,2026-08-09,Out,1
T000246,PROD-403,2026-08-09,Out,3
T001370,PROD-1363,2026-08-09,Out,1
T001259,PROD-1362,2026-08-09,Out,1
T001265,PROD-1362,2026-08-10,Out,1
T001641,PROD-1361,2026-08-10,Out,1
T000605,PROD-1014,2026-08-10,Out,5
T000593,PROD-1014,2026-08-10,Out,2
T001789,PROD-1359,2026-08-10,Out,4
T001634,PROD-1361,2026-08-10,Out,2
T000610,PROD-1014,2026-08-10,Out,3
T000594,PROD-1014,2026-08-10,Out,1
T000080,PROD-365,2026-08-10,Out,1
T001261,PROD-1362,2026-08-10,Out,2
T001644,PROD-1361,2026-08-10,Out,1
T001424,PROD-1349,2026-08-10,Out,2
T000361,PROD-502,2026-08-11,Out,3
T000360,PROD-502,2026-08-11,Out,3
T001425,PROD-1349,2026-08-11,Out,4
T001371,PROD-1363,2026-08-11,Out,1
T001092,PROD-627,2026-08-11,Out,1
T000601,PROD-1014,2026-08-11,Out,4
T001304,PROD-1350,2026-08-11,Out,1
T001637,PROD-1361,2026-08-11,Out,1
T001093,PROD-627,2026-08-12,Out,3
T000591,PROD-1014,2026-08-12,Out,1
T001088,PROD-627,2026-08-12,Out,1
T000592,PROD-1014,2026-08-12,Out,4
T000078,PROD-365,2026-08-12,Out,1
T000827,PROD-957,2026-08-12,Out,1
T000247,PROD-403,2026-08-12,Out,1
T000828,PROD-957,2026-08-12,Out,1
T000595,PROD-1014,2026-08-12,Out,2
T000242,PROD-403,2026-08-12,Out,1
T001091,PROD-627,2026-08-12,Out,1
T000596,PROD-1014,2026-08-12,Out,1
T001369,PROD-1363,2026-08-12,Out,6
T000599,PROD-1014,2026-08-12,Out,3
T001790,PROD-1359,2026-08-12,Out,1
T000830,PROD-957,2026-08-12,Out,3
RST052,PROD-1363,2026-08-13,In,22
T001258,PROD-1362,2026-08-13,Out,2
RST060,PROD-1361,2026-08-13,In,101
T001264,PROD-1362,2026-08-13,Out,1
T000692,PROD-1004,2026-08-13,Out,1
T000693,PROD-1004,2026-08-13,Out,3
T000922,PROD-191,2026-08-13,Out,3
RST056,PROD-1349,2026-08-13,In,25
T001262,PROD-1362,2026-08-13,Out,1
T000590,PROD-1014,2026-08-13,Out,1
T000606,PROD-1014,2026-08-13,Out,1
T000607,PROD-1014,2026-08-13,Out,1
T000609,PROD-1014,2026-08-13,Out,1
RST030,PROD-957,2026-08-13,In,40
RST018,PROD-1014,2026-08-13,In,96
T001094,PROD-627,2026-08-14,Out,1
T001636,PROD-1361,2026-08-14,Out,2
T001635,PROD-1361,2026-08-14,Out,1
T000600,PROD-1014,2026-08-14,Out,1
T001638,PROD-1361,2026-08-14,Out,1
T001085,PROD-627,2026-08-14,Out,2
T000245,PROD-403,2026-08-14,Out,3
T000079,PROD-365,2026-08-14,Out,1
T001260,PROD-1362,2026-08-14,Out,1
T000603,PROD-1014,2026-08-14,Out,1
T001087,PROD-627,2026-08-14,Out,1
T000597,PROD-1014,2026-08-14,Out,1
T000829,PROD-957,2026-08-14,Out,3
T001648,PROD-1361,2026-08-15,Out,1
T001794,PROD-1359,2026-08-15,Out,2
T000257,PROD-403,2026-08-15,Out,1
T000614,PROD-1014,2026-08-15,Out,2
T000629,PROD-1014,2026-08-15,Out,2
T000364,PROD-502,2026-08-15,Out,1
T000694,PROD-1004,2026-08-15,Out,2
T001646,PROD-1361,2026-08-15,Out,5
T001652,PROD-1361,2026-08-15,Out,6
T000256,PROD-403,2026-08-16,Out,2
T001099,PROD-627,2026-08-16,Out,2
T001372,PROD-1363,2026-08-16,Out,1
T000252,PROD-403,2026-08-16,Out,1
T000258,PROD-403,2026-08-16,Out,1
T001269,PROD-1362,2026-08-16,Out,1
T001098,PROD-627,2026-08-16,Out,2
T000622,PROD-1014,2026-08-16,Out,1
T001104,PROD-627,2026-08-16,Out,1
T000924,PROD-191,2026-08-16,Out,2
T000623,PROD-1014,2026-08-16,Out,1
T000620,PROD-1014,2026-08-16,Out,2
T000618,PROD-1014,2026-08-16,Out,2
T000630,PROD-1014,2026-08-17,Out,6
T001798,PROD-1359,2026-08-17,Out,3
T001795,PROD-1359,2026-08-17,Out,1
T001270,PROD-1362,2026-08-17,Out,2
T001267,PROD-1362,2026-08-17,Out,1
T000612,PROD-1014,2026-08-17,Out,1
T000831,PROD-957,2026-08-17,Out,1
T001102,PROD-627,2026-08-17,Out,1
T001645,PROD-1361,2026-08-17,Out,1
T000925,PROD-191,2026-08-17,Out,1
T000696,PROD-1004,2026-08-17,Out,2
T000834,PROD-957,2026-08-17,Out,1
T000832,PROD-957,2026-08-17,Out,1
T001655,PROD-1361,2026-08-18,Out,1
T000926,PROD-191,2026-08-18,Out,1
T001657,PROD-1361,2026-08-18,Out,4
T000833,PROD-957,2026-08-18,Out,5
T001649,PROD-1361,2026-08-18,Out,6
T001796,PROD-1359,2026-08-18,Out,1
T001271,PROD-1362,2026-08-18,Out,2
T000251,PROD-403,2026-08-18,Out,1
T000253,PROD-403,2026-08-18,Out,1
T000255,PROD-403,2026-08-18,Out,3
T001101,PROD-627,2026-08-18,Out,1
T001792,PROD-1359,2026-08-18,Out,2
T000083,PROD-365,2026-08-18,Out,4
T001272,PROD-1362,2026-08-18,Out,1
T000626,PROD-1014,2026-08-18,Out,2
T000250,PROD-403,2026-08-19,Out,3
T001095,PROD-627,2026-08-19,Out,1
T001100,PROD-627,2026-08-19,Out,5
T000754,PROD-1073,2026-08-19,Out,1
T000753,PROD-1073,2026-08-19,Out,2
T000624,PROD-1014,2026-08-19,Out,4
T000627,PROD-1014,2026-08-19,Out,5
T000366,PROD-502,2026-08-19,Out,2
T001654,PROD-1361,2026-08-19,Out,1
T000616,PROD-1014,2026-08-19,Out,1
T001650,PROD-1361,2026-08-19,Out,2
T000611,PROD-1014,2026-08-19,Out,1
T001647,PROD-1361,2026-08-19,Out,1
T001428,PROD-1349,2026-08-19,Out,2
T000628,PROD-1014,2026-08-19,Out,1
T000249,PROD-403,2026-08-20,Out,2
T000254,PROD-403,2026-08-20,Out,2
T000248,PROD-403,2026-08-20,Out,4
T000613,PROD-1014,2026-08-20,Out,1
RST004,PROD-365,2026-08-20,In,36
T001379,PROD-1363,2026-08-20,Out,2
T001427,PROD-1349,2026-08-20,Out,2
T001376,PROD-1363,2026-08-20,Out,1
T001375,PROD-1363,2026-08-20,Out,1
T001373,PROD-1363,2026-08-20,Out,1
T000619,PROD-1014,2026-08-20,Out,3
T000617,PROD-1014,2026-08-20,Out,1
T000615,PROD-1014,2026-08-20,Out,2
T001378,PROD-1363,2026-08-20,Out,1
T000368,PROD-502,2026-08-20,Out,2
T000367,PROD-502,2026-08-20,Out,3
T000365,PROD-502,2026-08-20,Out,2
T001273,PROD-1362,2026-08-20,Out,1
T000362,PROD-502,2026-08-20,Out,1
T001651,PROD-1361,2026-08-20,Out,6
T001103,PROD-627,2026-08-20,Out,1
T001793,PROD-1359,2026-08-20,Out,1
RST026,PROD-1073,2026-08-21,In,23
T001426,PROD-1349,2026-08-21,Out,4
T001797,PROD-1359,2026-08-21,Out,1
T001656,PROD-1361,2026-08-21,Out,1
RST022,PROD-1004,2026-08-21,In,21
T000695,PROD-1004,2026-08-21,Out,1
T001374,PROD-1363,2026-08-21,Out,1
T001305,PROD-1350,2026-08-21,Out,1
T000625,PROD-1014,2026-08-21,Out,1
T000621,PROD-1014,2026-08-21,Out,1
T001653,PROD-1361,2026-08-21,Out,1
T001097,PROD-627,2026-08-21,Out,1
T001274,PROD-1362,2026-08-21,Out,1
T001268,PROD-1362,2026-08-21,Out,4
RST009,PROD-403,2026-08-21,In,66
T001096,PROD-627,2026-08-21,Out,2
T000363,PROD-502,2026-08-21,Out,1
T001377,PROD-1363,2026-08-21,Out,4
T000090,PROD-365,2026-08-22,Out,1
T001114,PROD-627,2026-08-22,Out,1
T001430,PROD-1349,2026-08-22,Out,1
T000645,PROD-1014,2026-08-22,Out,2
T000643,PROD-1014,2026-08-22,Out,6
T000374,PROD-502,2026-08-22,Out,1
T000372,PROD-502,2026-08-22,Out,1
T001660,PROD-1361,2026-08-22,Out,4
T000260,PROD-403,2026-08-22,Out,2
T000261,PROD-403,2026-08-22,Out,4
T001432,PROD-1349,2026-08-23,Out,3
T001802,PROD-1359,2026-08-23,Out,1
T001800,PROD-1359,2026-08-23,Out,2
T001115,PROD-627,2026-08-23,Out,1
T001663,PROD-1361,2026-08-23,Out,1
T001670,PROD-1361,2026-08-23,Out,1
T001113,PROD-627,2026-08-23,Out,1
T000266,PROD-403,2026-08-23,Out,3
T001667,PROD-1361,2026-08-23,Out,1
T000370,PROD-502,2026-08-23,Out,2
T001275,PROD-1362,2026-08-23,Out,4
T000930,PROD-191,2026-08-23,Out,1
T000635,PROD-1014,2026-08-23,Out,1
T001306,PROD-1350,2026-08-23,Out,1
T000838,PROD-957,2026-08-23,Out,2
T000263,PROD-403,2026-08-23,Out,1
T001666,PROD-1361,2026-08-23,Out,3
T001804,PROD-1359,2026-08-24,Out,1
T001116,PROD-627,2026-08-24,Out,1
T001433,PROD-1349,2026-08-24,Out,1
T000837,PROD-957,2026-08-24,Out,2
T000262,PROD-403,2026-08-24,Out,2
T000264,PROD-403,2026-08-24,Out,1
T001658,PROD-1361,2026-08-24,Out,2
T000927,PROD-191,2026-08-24,Out,1
T000640,PROD-1014,2026-08-24,Out,1
T001276,PROD-1362,2026-08-25,Out,4
T000638,PROD-1014,2026-08-25,Out,1
T000631,PROD-1014,2026-08-25,Out,1
T001119,PROD-627,2026-08-25,Out,2
T000373,PROD-502,2026-08-25,Out,2
T000371,PROD-502,2026-08-25,Out,3
T000839,PROD-957,2026-08-25,Out,1
T000646,PROD-1014,2026-08-25,Out,1
T000698,PROD-1004,2026-08-25,Out,1
T001105,PROD-627,2026-08-25,Out,1
T001107,PROD-627,2026-08-25,Out,1
T001109,PROD-627,2026-08-25,Out,2
T000092,PROD-365,2026-08-25,Out,3
T000091,PROD-365,2026-08-25,Out,1
T001112,PROD-627,2026-08-25,Out,2
T000649,PROD-1014,2026-08-25,Out,1
T001117,PROD-627,2026-08-25,Out,3
T000928,PROD-191,2026-08-25,Out,3
T001429,PROD-1349,2026-08-26,Out,2
T000651,PROD-1014,2026-08-26,Out,1
T000650,PROD-1014,2026-08-26,Out,1
T000085,PROD-365,2026-08-26,Out,1
T001803,PROD-1359,2026-08-26,Out,1
T001380,PROD-1363,2026-08-26,Out,2
T000836,PROD-957,2026-08-26,Out,1
T000929,PROD-191,2026-08-26,Out,2
T001106,PROD-627,2026-08-26,Out,1
T001108,PROD-627,2026-08-26,Out,2
T001799,PROD-1359,2026-08-26,Out,2
T000699,PROD-1004,2026-08-26,Out,1
T000648,PROD-1014,2026-08-26,Out,1
T000647,PROD-1014,2026-08-26,Out,1
T000267,PROD-403,2026-08-26,Out,2
T000088,PROD-365,2026-08-26,Out,1
T000259,PROD-403,2026-08-26,Out,1
T001668,PROD-1361,2026-08-26,Out,6
T001664,PROD-1361,2026-08-26,Out,1
T001662,PROD-1361,2026-08-26,Out,1
T001661,PROD-1361,2026-08-26,Out,2
T001659,PROD-1361,2026-08-26,Out,5
T000633,PROD-1014,2026-08-26,Out,1
T000084,PROD-365,2026-08-26,Out,1
T000632,PROD-1014,2026-08-26,Out,1
T000375,PROD-502,2026-08-26,Out,1
